dt = 0.000010000000; N = 10; L(σ) = 8.000000 
Temps; Energie(ε); E_cin(ε); E_pot(ε); Temperature(ε/kb); Pression (ε/σ²)
0.395000; 99.810210; 102.634407; -2.824197; 10.263441; 1.526504
0.396000; 99.810210; 102.622312; -2.812102; 10.262231; 1.529012
0.397000; 99.810210; 102.608961; -2.798750; 10.260896; 1.531733
0.398000; 99.810210; 102.594210; -2.784000; 10.259421; 1.534681
0.399000; 99.810210; 102.577904; -2.767694; 10.257790; 1.537871
0.400000; 99.810210; 102.559873; -2.749663; 10.255987; 1.541318
0.401000; 99.810210; 102.539936; -2.729726; 10.253994; 1.545041
0.402000; 99.810210; 102.517897; -2.707687; 10.251790; 1.549057
0.403000; 99.810210; 102.493544; -2.683334; 10.249354; 1.553386
0.404000; 99.810210; 102.466652; -2.656442; 10.246665; 1.558048
0.405000; 99.810210; 102.436978; -2.626768; 10.243698; 1.563066
0.406000; 99.810210; 102.404266; -2.594056; 10.240427; 1.568463
0.407000; 99.810210; 102.368241; -2.558031; 10.236824; 1.574262
0.408000; 99.810210; 102.328612; -2.518402; 10.232861; 1.580490
0.409000; 99.810210; 102.285072; -2.474862; 10.228507; 1.587174
0.410000; 99.810210; 102.237299; -2.427089; 10.223730; 1.594340
0.411000; 99.810210; 102.184954; -2.374744; 10.218495; 1.602019
0.412000; 99.793893; 102.127786; -2.333893; 10.212779; 1.609475
0.413000; 99.793893; 102.065338; -2.271445; 10.206534; 1.618265
0.414000; 99.793893; 101.997223; -2.203330; 10.199722; 1.627659
0.415000; 99.793893; 101.923056; -2.129163; 10.192306; 1.637689
0.416000; 99.793893; 101.842446; -2.048553; 10.184245; 1.648385
0.417000; 99.793893; 101.755000; -1.961107; 10.175500; 1.659779
0.418000; 99.793893; 101.660330; -1.866437; 10.166033; 1.671902
0.419000; 99.793893; 101.558056; -1.764163; 10.155806; 1.684782
0.420000; 99.793893; 101.447815; -1.653921; 10.144781; 1.698445
0.421000; 99.793893; 101.329267; -1.535374; 10.132927; 1.712917
0.422000; 99.793893; 101.202108; -1.408215; 10.120211; 1.728217
0.423000; 99.793893; 101.066076; -1.272183; 10.106608; 1.744362
0.424000; 99.793893; 100.920967; -1.127074; 10.092097; 1.761362
0.425000; 99.793893; 100.766647; -0.972754; 10.076665; 1.779221
0.426000; 99.793893; 100.603066; -0.809173; 10.060307; 1.797935
0.427000; 99.777574; 100.430308; -0.652734; 10.043031; 1.816726
0.428000; 99.777574; 100.249118; -0.471544; 10.024912; 1.837077
0.429000; 99.777574; 100.059214; -0.281640; 10.005921; 1.858208
0.430000; 99.777574; 99.861049; -0.083475; 9.986105; 1.880068
0.431000; 99.777574; 99.655249; 0.122325; 9.965525; 1.902593
0.432000; 99.777574; 99.442623; 0.334952; 9.944262; 1.925701
0.433000; 99.777574; 99.224179; 0.553395; 9.922418; 1.949294
0.434000; 99.777574; 99.001137; 0.776437; 9.900114; 1.973256
0.435000; 99.761257; 98.774946; 0.986310; 9.877495; 1.996689
0.436000; 99.761257; 98.547502; 1.213755; 9.854750; 2.020956
0.437000; 99.761257; 98.320429; 1.440828; 9.832043; 2.045132
0.438000; 99.761257; 98.095804; 1.665453; 9.809580; 2.069029
0.439000; 99.744942; 97.875927; 1.869015; 9.787593; 2.091681
0.440000; 99.744942; 97.663585; 2.081357; 9.766359; 2.114387
0.441000; 99.744942; 97.460922; 2.284019; 9.746092; 2.136173
0.442000; 99.744942; 97.270550; 2.474392; 9.727055; 2.156811
0.443000; 99.744942; 97.095095; 2.649847; 9.709510; 2.176076
0.444000; 99.744942; 96.937141; 2.807801; 9.693714; 2.193746
0.445000; 99.744942; 96.799156; 2.945786; 9.679916; 2.209614
0.446000; 99.744942; 96.683419; 3.061522; 9.668342; 2.223490
0.447000; 99.744942; 96.591951; 3.152990; 9.659195; 2.235213
0.448000; 99.744942; 96.526435; 3.218507; 9.652643; 2.244650
0.449000; 99.744942; 96.488146; 3.256795; 9.648815; 2.251708
0.450000; 99.744942; 96.477894; 3.267048; 9.647789; 2.256340
0.451000; 99.744942; 96.495956; 3.248985; 9.649596; 2.258545
0.452000; 99.744942; 96.542037; 3.202905; 9.654204; 2.258378
0.453000; 99.744942; 96.615220; 3.129722; 9.661522; 2.255950
0.454000; 99.744942; 96.713938; 3.031004; 9.671394; 2.251433
0.455000; 99.744942; 96.835937; 2.909005; 9.683594; 2.245063
0.456000; 99.744942; 96.978246; 2.766695; 9.697825; 2.237142
0.457000; 99.744942; 97.137138; 2.607804; 9.713714; 2.228041
0.458000; 99.744942; 97.308071; 2.436871; 9.730807; 2.218208
0.459000; 99.744942; 97.485611; 2.259330; 9.748561; 2.208170
0.460000; 99.744942; 97.663322; 2.081620; 9.766332; 2.198546
0.461000; 99.744941; 97.833594; 1.911347; 9.783359; 2.190059
0.462000; 99.744941; 97.987428; 1.757513; 9.798743; 2.183556
0.463000; 99.728624; 98.114141; 1.614483; 9.811414; 2.179267
0.464000; 99.728624; 98.201202; 1.527422; 9.820120; 2.179882
0.465000; 99.728624; 98.232889; 1.495735; 9.823289; 2.186044
0.466000; 99.728624; 98.190474; 1.538150; 9.819047; 2.199426
0.467000; 99.728623; 98.051107; 1.677516; 9.805111; 2.222040
0.468000; 99.728623; 97.786825; 1.941799; 9.778682; 2.256318
0.469000; 99.728623; 97.363385; 2.365238; 9.736338; 2.305201
0.470000; 99.728622; 96.738995; 2.989627; 9.673900; 2.372236
0.471000; 99.728622; 95.863031; 3.865591; 9.586303; 2.461667
0.472000; 99.728621; 94.674980; 5.053641; 9.467498; 2.578514
0.473000; 99.728621; 93.104024; 6.624596; 9.310402; 2.728580
0.474000; 99.728620; 91.069971; 8.658649; 9.106997; 2.918357
0.475000; 99.728619; 88.486603; 11.242015; 8.848660; 3.154723
0.476000; 99.728618; 85.269010; 14.459608; 8.526901; 3.444307
0.477000; 99.728617; 81.346805; 18.381812; 8.134681; 3.792389
0.478000; 99.728617; 76.685115; 23.043502; 7.668511; 4.201159
0.479000; 99.728618; 71.314056; 28.414561; 7.131406; 4.667316
0.480000; 99.728619; 65.364348; 34.364270; 6.536435; 5.179203
0.481000; 99.728621; 59.101058; 40.627563; 5.910106; 5.714136
0.482000; 99.728624; 52.940205; 46.788420; 5.294020; 6.237177
0.483000; 99.728628; 47.428035; 52.300593; 4.742803; 6.702977
0.484000; 99.728631; 43.167319; 56.561313; 4.316732; 7.061899
0.485000; 99.728633; 40.694639; 59.033994; 4.069464; 7.270067
0.486000; 99.728634; 40.342739; 59.385895; 4.034274; 7.300527
0.487000; 99.728632; 42.143177; 57.585455; 4.214318; 7.151065
0.488000; 99.728629; 45.815273; 53.913356; 4.581527; 6.845006
0.489000; 99.728625; 50.846825; 48.881799; 5.084683; 6.424596
0.490000; 99.728621; 56.627645; 43.100976; 5.662765; 5.940147
0.491000; 99.728619; 62.579588; 37.149031; 6.257959; 5.439460
0.492000; 99.728617; 68.242601; 31.486017; 6.824260; 4.960815
0.493000; 99.728617; 73.306487; 26.422130; 7.330649; 4.530325
0.494000; 99.728617; 77.601032; 22.127585; 7.760103; 4.162666
0.495000; 99.728617; 81.064802; 18.663815; 8.106480; 3.863552
0.496000; 99.728618; 83.709454; 16.019164; 8.370945; 3.632593
0.497000; 99.728619; 85.589186; 14.139433; 8.558919; 3.465762
0.498000; 99.728619; 86.778783; 12.949836; 8.677878; 3.357188
0.499000; 99.728620; 87.360038; 12.368581; 8.736004; 3.300277
0.500000; 99.728621; 87.414815; 12.313806; 8.741481; 3.288292
0.501000; 99.728621; 87.022738; 12.705883; 8.702274; 3.314573
0.502000; 99.728622; 86.261734; 13.466887; 8.626173; 3.372509
0.503000; 99.728622; 85.210004; 14.518619; 8.521000; 3.455400
0.504000; 99.728623; 83.948304; 15.780319; 8.394830; 3.556292
0.505000; 99.728623; 82.561641; 17.166983; 8.256164; 3.667859
0.506000; 99.728624; 81.139627; 18.588997; 8.113963; 3.782392
0.507000; 99.728625; 79.774982; 19.953643; 7.977498; 3.891940
0.508000; 99.728625; 78.559957; 21.168668; 7.855996; 3.988621
0.509000; 99.728626; 77.580894; 22.147731; 7.758089; 4.065078
0.510000; 99.728626; 76.911631; 22.816995; 7.691163; 4.115031
0.511000; 99.728626; 76.606895; 23.121731; 7.660690; 4.133822
0.512000; 99.728626; 76.697050; 23.031576; 7.669705; 4.118848
0.513000; 99.728626; 77.185385; 22.543241; 7.718539; 4.069782
0.514000; 99.728626; 78.048665; 21.679960; 7.804867; 3.988521
0.515000; 99.728625; 79.240881; 20.487744; 7.924088; 3.878881
0.516000; 99.728625; 80.699463; 19.029162; 8.069946; 3.746076
0.517000; 99.728624; 82.352732; 17.375893; 8.235273; 3.596107
0.518000; 99.728624; 84.127265; 15.601359; 8.412726; 3.435148
0.519000; 99.728624; 85.954115; 13.774509; 8.595411; 3.269031
0.520000; 99.728623; 87.773243; 11.955381; 8.777324; 3.102870
0.521000; 99.728623; 89.536010; 10.192614; 8.953601; 2.940853
0.522000; 99.728623; 91.205932; 8.522691; 9.120593; 2.786168
0.523000; 99.728623; 92.758118; 6.970506; 9.275812; 2.641041
0.524000; 99.728623; 94.177858; 5.550766; 9.417786; 2.506848
0.525000; 99.728623; 95.458802; 4.269821; 9.545880; 2.384261
0.526000; 99.728623; 96.601051; 3.127572; 9.660105; 2.273400
0.527000; 99.728623; 97.609369; 2.119254; 9.760937; 2.173980
0.528000; 99.728624; 98.491653; 1.236970; 9.849165; 2.085440
0.529000; 99.728624; 99.257690; 0.470934; 9.925769; 2.007040
0.530000; 99.728624; 99.918197; -0.189573; 9.991820; 1.937949
0.531000; 99.728624; 100.484128; -0.755504; 10.048413; 1.877300
0.532000; 99.728624; 100.966185; -1.237561; 10.096619; 1.824231
0.533000; 99.728624; 101.374509; -1.645885; 10.137451; 1.777920
0.534000; 99.728624; 101.718487; -1.989863; 10.171849; 1.737592
0.535000; 99.728624; 102.006666; -2.278041; 10.200667; 1.702539
0.536000; 99.728624; 102.246721; -2.518097; 10.224672; 1.672117
0.537000; 99.728624; 102.445479; -2.716855; 10.244548; 1.645746
0.538000; 99.728624; 102.608953; -2.880329; 10.260895; 1.622914
0.539000; 99.728624; 102.742413; -3.013789; 10.274241; 1.603164
0.540000; 99.728624; 102.850447; -3.121823; 10.285045; 1.586095
0.541000; 99.728624; 102.937033; -3.208408; 10.293703; 1.571359
0.542000; 99.728624; 103.005605; -3.276981; 10.300561; 1.558646
0.543000; 99.728624; 103.059123; -3.330499; 10.305912; 1.547692
0.544000; 99.728624; 103.100125; -3.371501; 10.310013; 1.538263
0.545000; 99.728624; 103.130786; -3.402161; 10.313079; 1.530158
0.546000; 99.728624; 103.152962; -3.424337; 10.315296; 1.523203
0.547000; 99.744941; 103.168310; -3.423369; 10.316831; 1.518006
0.548000; 99.744941; 103.178131; -3.433190; 10.317813; 1.512915
0.549000; 99.744941; 103.183536; -3.438595; 10.318354; 1.508579
0.550000; 99.761258; 103.185746; -3.424487; 10.318575; 1.505656
0.551000; 99.761258; 103.185687; -3.424429; 10.318569; 1.502536
0.552000; 99.777575; 103.183746; -3.406171; 10.318375; 1.500677
0.553000; 99.777575; 103.180391; -3.402816; 10.318039; 1.498500
0.554000; 99.793892; 103.176249; -3.382357; 10.317625; 1.497469
0.555000; 99.793892; 103.171593; -3.377701; 10.317159; 1.496020
0.556000; 99.793892; 103.166696; -3.372804; 10.316670; 1.494877
0.557000; 99.793892; 103.161815; -3.367924; 10.316182; 1.494009
0.558000; 99.793892; 103.157154; -3.363262; 10.315715; 1.493386
0.559000; 99.810209; 103.153210; -3.343000; 10.315321; 1.493737
0.560000; 99.810209; 103.149820; -3.339611; 10.314982; 1.493529
0.561000; 99.810209; 103.146996; -3.336787; 10.314700; 1.493509
0.562000; 99.810209; 103.144790; -3.334581; 10.314479; 1.493665
0.563000; 99.810209; 103.143232; -3.333023; 10.314323; 1.493985
0.564000; 99.810209; 103.142328; -3.332119; 10.314233; 1.494461
0.565000; 99.810209; 103.142068; -3.331859; 10.314207; 1.495087
0.566000; 99.810209; 103.142425; -3.332216; 10.314243; 1.495857
0.567000; 99.810209; 103.143359; -3.333150; 10.314336; 1.496768
0.568000; 99.810209; 103.144822; -3.334613; 10.314482; 1.497816
0.569000; 99.810209; 103.146754; -3.336545; 10.314675; 1.499001
0.570000; 99.810209; 103.149093; -3.338884; 10.314909; 1.500320
0.571000; 99.810209; 103.151771; -3.341562; 10.315177; 1.501773
0.572000; 99.810209; 103.154717; -3.344508; 10.315472; 1.503358
0.573000; 99.810209; 103.157863; -3.347654; 10.315786; 1.505076
0.574000; 99.810209; 103.161139; -3.350930; 10.316114; 1.506925
0.575000; 99.810209; 103.164480; -3.354271; 10.316448; 1.508905
0.576000; 99.810209; 103.167828; -3.357619; 10.316783; 1.511013
0.577000; 99.793891; 103.171364; -3.377472; 10.317136; 1.512478
0.578000; 99.793891; 103.175014; -3.381123; 10.317501; 1.514822
0.579000; 99.793891; 103.178551; -3.384660; 10.317855; 1.517286
0.580000; 99.793891; 103.181952; -3.388061; 10.318195; 1.519865
0.581000; 99.793891; 103.185206; -3.391315; 10.318521; 1.522552
0.582000; 99.793891; 103.188317; -3.394426; 10.318832; 1.525341
0.583000; 99.793891; 103.191301; -3.397410; 10.319130; 1.528223
0.584000; 99.793891; 103.194193; -3.400302; 10.319419; 1.531189
0.585000; 99.793891; 103.197042; -3.403151; 10.319704; 1.534228
0.586000; 99.793891; 103.199913; -3.406021; 10.319991; 1.537329
0.587000; 99.793891; 103.202885; -3.408994; 10.320289; 1.540477
0.588000; 99.793891; 103.206056; -3.412165; 10.320606; 1.543658
0.589000; 99.793891; 103.209534; -3.415643; 10.320953; 1.546858
0.590000; 99.793891; 103.213442; -3.419551; 10.321344; 1.550061
0.591000; 99.793891; 103.217913; -3.424022; 10.321791; 1.553248
0.592000; 99.793891; 103.223088; -3.429197; 10.322309; 1.556405
0.593000; 99.793891; 103.229113; -3.435222; 10.322911; 1.559513
0.594000; 99.793891; 103.236137; -3.442246; 10.323614; 1.562556
0.595000; 99.793891; 103.244307; -3.450415; 10.324431; 1.565518
0.596000; 99.793891; 103.253762; -3.459871; 10.325376; 1.568386
0.597000; 99.793891; 103.264634; -3.470743; 10.326463; 1.571144
0.598000; 99.793891; 103.277037; -3.483146; 10.327704; 1.573783
0.599000; 99.793891; 103.291066; -3.497175; 10.329107; 1.576293
0.600000; 99.793891; 103.306788; -3.512897; 10.330679; 1.578670
0.601000; 99.793891; 103.324240; -3.530349; 10.332424; 1.580911
0.602000; 99.793891; 103.343423; -3.549532; 10.334342; 1.583019
0.603000; 99.793891; 103.364294; -3.570402; 10.336429; 1.585000
0.604000; 99.793891; 103.386761; -3.592869; 10.338676; 1.586867
0.605000; 99.793891; 103.410679; -3.616788; 10.341068; 1.588636
0.606000; 99.793891; 103.435845; -3.641954; 10.343584; 1.590332
0.607000; 99.793891; 103.461988; -3.668097; 10.346199; 1.591985
0.608000; 99.793891; 103.488769; -3.694878; 10.348877; 1.593631
0.609000; 99.793891; 103.515770; -3.721879; 10.351577; 1.595317
0.610000; 99.793891; 103.542493; -3.748602; 10.354249; 1.597094
0.611000; 99.793891; 103.568351; -3.774460; 10.356835; 1.599024
0.612000; 99.793891; 103.592661; -3.798770; 10.359266; 1.601177
0.613000; 99.793891; 103.614639; -3.820748; 10.361464; 1.603634
0.614000; 99.793891; 103.633392; -3.839501; 10.363339; 1.606483
0.615000; 99.793891; 103.647907; -3.854016; 10.364791; 1.609827
0.616000; 99.793891; 103.657045; -3.863153; 10.365704; 1.613776
0.617000; 99.793891; 103.659526; -3.865635; 10.365953; 1.618455
0.618000; 99.793891; 103.653924; -3.860033; 10.365392; 1.624001
0.619000; 99.793891; 103.638646; -3.844755; 10.363865; 1.630565
0.620000; 99.793891; 103.611926; -3.818035; 10.361193; 1.638313
0.621000; 99.793891; 103.571804; -3.777913; 10.357180; 1.647425
0.622000; 99.793891; 103.516118; -3.722227; 10.351612; 1.658101
0.623000; 99.793891; 103.442483; -3.648592; 10.344248; 1.670555
0.624000; 99.793891; 103.348284; -3.554393; 10.334828; 1.685020
0.625000; 99.793891; 103.230662; -3.436771; 10.323066; 1.701749
0.626000; 99.793891; 103.086512; -3.292621; 10.308651; 1.721013
0.627000; 99.793891; 102.912482; -3.118591; 10.291248; 1.743099
0.628000; 99.793891; 102.704987; -2.911096; 10.270499; 1.768312
0.629000; 99.793891; 102.460232; -2.666341; 10.246023; 1.796969
0.630000; 99.793891; 102.174263; -2.380372; 10.217426; 1.829397
0.631000; 99.793891; 101.843029; -2.049139; 10.184303; 1.865924
0.632000; 99.793891; 101.462491; -1.668600; 10.146249; 1.906870
0.633000; 99.793891; 101.028750; -1.234860; 10.102875; 1.952538
0.634000; 99.793891; 100.538242; -0.744351; 10.053824; 2.003193
0.635000; 99.793891; 99.987962; -0.194071; 9.998796; 2.059047
0.636000; 99.793891; 99.375764; 0.418127; 9.937576; 2.120227
0.637000; 99.793891; 98.700704; 1.093187; 9.870070; 2.186754
0.638000; 99.793891; 97.963443; 1.830447; 9.796344; 2.258504
0.639000; 99.793891; 97.166689; 2.627202; 9.716669; 2.335172
0.640000; 99.793891; 96.315650; 3.478241; 9.631565; 2.416236
0.641000; 99.793891; 95.418476; 4.375414; 9.541848; 2.500924
0.642000; 99.793891; 94.486621; 5.307270; 9.448662; 2.588180
0.643000; 99.793891; 93.535070; 6.258821; 9.353507; 2.676653
0.644000; 99.793891; 92.582364; 7.211527; 9.258236; 2.764694
0.645000; 99.793891; 91.650335; 8.143556; 9.165033; 2.850384
0.646000; 99.793891; 90.763504; 9.030388; 9.076350; 2.931584
0.647000; 99.793891; 89.948110; 9.845781; 8.994811; 3.006024
0.648000; 99.793892; 89.230786; 10.563105; 8.923079; 3.071408
0.649000; 99.793892; 88.636954; 11.156938; 8.863695; 3.125559
0.650000; 99.793892; 88.189084; 11.604808; 8.818908; 3.166556
0.651000; 99.793892; 87.904993; 11.888898; 8.790499; 3.192882
0.652000; 99.793892; 87.796405; 11.997487; 8.779641; 3.203541
0.653000; 99.793892; 87.867950; 11.925942; 8.786795; 3.198145
0.654000; 99.793892; 88.116765; 11.677127; 8.811677; 3.176940
0.655000; 99.793892; 88.532745; 11.261147; 8.853275; 3.140789
0.656000; 99.793892; 89.099407; 10.694485; 8.909941; 3.091101
0.657000; 99.793892; 89.795244; 9.998647; 8.979524; 3.029714
0.658000; 99.793891; 90.595387; 9.198504; 9.059539; 2.958757
0.659000; 99.793891; 91.473352; 8.320539; 9.147335; 2.880505
0.660000; 99.793891; 92.402693; 7.391198; 9.240269; 2.797240
0.661000; 99.793891; 93.358400; 6.435490; 9.335840; 2.711132
0.662000; 99.793891; 94.317962; 5.475928; 9.431796; 2.624147
0.663000; 99.793891; 95.262050; 4.531840; 9.526205; 2.537993
0.664000; 99.793891; 96.174857; 3.619034; 9.617486; 2.454082
0.665000; 99.793891; 97.044135; 2.749756; 9.704413; 2.373530
0.666000; 99.793891; 97.861012; 1.932879; 9.786101; 2.297168
0.667000; 99.793891; 98.619647; 1.174243; 9.861965; 2.225569
0.668000; 99.793891; 99.316808; 0.477083; 9.931681; 2.159082
0.669000; 99.793891; 99.951410; -0.157520; 9.995141; 2.097869
0.670000; 99.793891; 100.524070; -0.730180; 10.052407; 2.041942
0.671000; 99.793891; 101.036691; -1.242801; 10.103669; 1.991198
0.672000; 99.793891; 101.492100; -1.698210; 10.149210; 1.945448
0.673000; 99.793891; 101.893741; -2.099850; 10.189374; 1.904445
0.674000; 99.810208; 102.245484; -2.435276; 10.224548; 1.868663
0.675000; 99.793892; 102.551521; -2.757629; 10.255152; 1.835502
0.676000; 99.810209; 102.815725; -3.005516; 10.281573; 1.807698
0.677000; 99.810209; 103.041918; -3.231709; 10.304192; 1.782658
0.678000; 99.810209; 103.233827; -3.423618; 10.323383; 1.760838
0.679000; 99.810209; 103.394993; -3.584784; 10.339499; 1.741949
0.680000; 99.810209; 103.528715; -3.718506; 10.352872; 1.725717
0.681000; 99.810209; 103.638033; -3.827824; 10.363803; 1.711887
0.682000; 99.810209; 103.725725; -3.915515; 10.372572; 1.700225
0.683000; 99.810209; 103.794312; -3.984103; 10.379431; 1.690515
0.684000; 99.810209; 103.846071; -4.035862; 10.384607; 1.682559
0.685000; 99.810209; 103.883048; -4.072839; 10.388305; 1.676180
0.686000; 99.810209; 103.907073; -4.096864; 10.390707; 1.671215
0.687000; 99.810209; 103.919780; -4.109571; 10.391978; 1.667520
0.688000; 99.810209; 103.922622; -4.112412; 10.392262; 1.664962
0.689000; 99.810209; 103.916890; -4.106681; 10.391689; 1.663423
0.690000; 99.810209; 103.903730; -4.093521; 10.390373; 1.662798
0.691000; 99.810209; 103.884156; -4.073947; 10.388416; 1.662992
0.692000; 99.810209; 103.859067; -4.048857; 10.385907; 1.663918
0.693000; 99.810209; 103.829257; -4.019047; 10.382926; 1.665501
0.694000; 99.810209; 103.795429; -3.985219; 10.379543; 1.667672
0.695000; 99.810209; 103.758207; -3.947997; 10.375821; 1.670370
0.696000; 99.810209; 103.718141; -3.907931; 10.371814; 1.673537
0.697000; 99.810209; 103.675721; -3.865511; 10.367572; 1.677126
0.698000; 99.810209; 103.631380; -3.821170; 10.363138; 1.681091
0.699000; 99.810209; 103.585501; -3.775292; 10.358550; 1.685391
0.700000; 99.810209; 103.538427; -3.728218; 10.353843; 1.689990
0.701000; 99.810209; 103.490460; -3.680251; 10.349046; 1.694855
0.702000; 99.810209; 103.441867; -3.631657; 10.344187; 1.699957
0.703000; 99.810209; 103.392885; -3.582675; 10.339288; 1.705270
0.704000; 99.810209; 103.343721; -3.533511; 10.334372; 1.710769
0.705000; 99.810209; 103.294556; -3.484347; 10.329456; 1.716434
0.706000; 99.810209; 103.245546; -3.435337; 10.324555; 1.722247
0.707000; 99.810209; 103.196822; -3.386613; 10.319682; 1.728192
0.708000; 99.793894; 103.148676; -3.354782; 10.314868; 1.733488
0.709000; 99.793894; 103.101254; -3.307360; 10.310125; 1.739646
0.710000; 99.810211; 103.054382; -3.244171; 10.305438; 1.746665
0.711000; 99.810211; 103.008270; -3.198059; 10.300827; 1.753010
