#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    7510   -5548.313249       3.923539   11770.616324    6222.303075       0.667934     35.267675      0.057113     -0.057439      0.693376     34.864325     -0.057113      0.057439
    7520   -5550.650971       3.924319   11772.957062    6222.306091       0.668664     35.326360      0.057559     -0.056511      0.694154     34.925640     -0.057559      0.056511
    7530   -5562.371223       3.927624   11782.870579    6220.499356       0.669395     35.385052      0.058017     -0.055585      0.694931     34.986948     -0.058017      0.055585
    7540   -5572.504121       3.930999   11792.996384    6220.492263       0.670126     35.443774      0.058492     -0.054648      0.695708     35.048226     -0.058492      0.054648
    7550   -5581.822451       3.931859   11795.576570    6213.754119       0.670856     35.502541      0.058978     -0.053700      0.696486     35.109459     -0.058978      0.053700
    7560   -5569.203447       3.927656   11782.966580    6213.763132       0.671586     35.561350      0.059477     -0.052743      0.697264     35.170650     -0.059477      0.052743
    7570   -5554.088919       3.923249   11769.747155    6215.658236       0.672315     35.620183      0.059992     -0.051780      0.698044     35.231817     -0.059992      0.051780
    7580   -5551.977440       3.922546   11767.638605    6215.661165       0.673042     35.679010      0.060524     -0.050811      0.698826     35.292990     -0.060524      0.050811
    7590   -5568.475083       3.927270   11781.810467    6213.335385       0.673767     35.737800      0.061063     -0.049832      0.699610     35.354200     -0.061063      0.049832
    7600   -5580.385315       3.931237   11793.711838    6213.326523       0.674491     35.796527      0.061605     -0.048835      0.700396     35.415473     -0.061605      0.048835
    7610   -5585.853905       3.931027   11793.080911    6207.227006       0.675212     35.855185      0.062149     -0.047814      0.701184     35.476815     -0.062149      0.047814
    7620   -5579.927268       3.929055   11787.164809    6207.237542       0.675932     35.913797      0.062689     -0.046761      0.701974     35.538203     -0.062689      0.046761
    7630   -5588.843896       3.930552   11791.655567    6202.811671       0.676650     35.972406      0.063213     -0.045670      0.702766     35.599594     -0.063213      0.045670
    7640   -5594.083677       3.932298   11796.893870    6202.810194       0.677367     36.031049      0.063705     -0.044534      0.703559     35.660951     -0.063705      0.044534
    7650   -5595.127471       3.933320   11799.959870    6204.832398       0.678083     36.089758      0.064161     -0.043347      0.704353     35.722242     -0.064161      0.043347
    7660   -5590.952798       3.931928   11795.783412    6204.830614       0.678800     36.148550      0.064594     -0.042107      0.705147     35.783450     -0.064594      0.042107
    7670   -5583.577274       3.928592   11785.776033    6202.198759       0.679516     36.207419      0.065030     -0.040817      0.705942     35.844581     -0.065030      0.040817
    7680   -5573.430435       3.925211   11775.631913    6202.201478       0.680232     36.266354      0.065488     -0.039473      0.706735     35.905646     -0.065488      0.039473
    7690   -5574.226635       3.924314   11772.940877    6198.714242       0.680949     36.325336      0.065983     -0.038078      0.707529     35.966664     -0.065983      0.038078
    7700   -5574.022746       3.924245   11772.734215    6198.711469       0.681668     36.384336      0.066521     -0.036653      0.708320     36.027664     -0.066521      0.036653
    7710   -5577.364896       3.924465   11773.395194    6196.030298       0.682388     36.443322      0.067098     -0.035236      0.709110     36.088678     -0.067098      0.035236
    7720   -5575.757831       3.923930   11771.789407    6196.031577       0.683112     36.502261      0.067690     -0.033869      0.709897     36.149739     -0.067690      0.033869
    7730   -5579.398414       3.923784   11771.352188    6191.953774       0.683838     36.561119      0.068268     -0.032587      0.710681     36.210881     -0.068268      0.032587
    7740   -5576.012057       3.922655   11767.964732    6191.952675       0.684568     36.619871      0.068815     -0.031407      0.711462     36.272129     -0.068815      0.031407
    7750   -5574.621658       3.921070   11763.208506    6188.586848       0.685299     36.678502      0.069337     -0.030327      0.712242     36.333498     -0.069337      0.030327
    7760   -5568.450483       3.919013   11757.038316    6188.587833       0.686031     36.737018      0.069850     -0.029332      0.713020     36.394982     -0.069850      0.029332
    7770   -5568.701468       3.917988   11753.964347    6185.262879       0.686763     36.795439      0.070374     -0.028393      0.713797     36.456561     -0.070374      0.028393
    7780   -5566.056951       3.917107   11751.320598    6185.263647       0.687495     36.853798      0.070927     -0.027484      0.714576     36.518202     -0.070927      0.027484
    7790   -5571.327515       3.917746   11753.236864    6181.909348       0.688224     36.912133      0.071529     -0.026584      0.715356     36.579867     -0.071529      0.026584
    7800   -5578.587201       3.920164   11760.491666    6181.904465       0.688951     36.970485      0.072188     -0.025688      0.716139     36.641515     -0.072188      0.025688
    7810   -5588.808673       3.922757   11768.271009    6179.462336       0.689676     37.028896      0.072887     -0.024811      0.716923     36.703104     -0.072887      0.024811
    7820   -5587.499263       3.922322   11766.967494    6179.468231       0.690398     37.087398      0.073594     -0.023978      0.717709     36.764602     -0.073595      0.023978
    7830   -5595.504328       3.921959   11765.878405    6170.374077       0.691120     37.146002      0.074279     -0.023212      0.718496     36.825997     -0.074279      0.023212
    7840   -5594.899720       3.921756   11765.268309    6170.368589       0.691841     37.204691      0.074919     -0.022522      0.719283     36.887309     -0.074919      0.022522
    7850   -5595.351879       3.920905   11762.715449    6167.363570       0.692563     37.263425      0.075507     -0.021893      0.720069     36.948575     -0.075507      0.021893
    7860   -5590.091728       3.919153   11757.457828    6167.366100       0.693287     37.322178      0.076046     -0.021304      0.720852     37.009822     -0.076046      0.021304
    7870   -5597.001981       3.918876   11756.627781    6159.625800       0.694013     37.380956      0.076529     -0.020741      0.721634     37.071044     -0.076529      0.020741
    7880   -5600.781609       3.920136   11760.407700    6159.626091       0.694742     37.439779      0.076956     -0.020205      0.722413     37.132221     -0.076956      0.020205
    7890   -5612.474257       3.923553   11770.659762    6158.185505       0.695473     37.498665      0.077352     -0.019690      0.723189     37.193335     -0.077352      0.019690
    7900   -5617.844305       3.925341   11776.022550    6158.178245       0.696206     37.557610      0.077759     -0.019164      0.723965     37.254390     -0.077759      0.019164
    7910   -5616.036246       3.923075   11769.225099    6153.188853       0.696939     37.616588      0.078221     -0.018575      0.724739     37.315412     -0.078221      0.018575
    7920   -5597.670466       3.916956   11750.866630    6153.196164       0.697673     37.675568      0.078766     -0.017867      0.725513     37.376432     -0.078766      0.017867
    7930   -5586.497558       3.911531   11734.591664    6148.094106       0.698406     37.734524      0.079405     -0.017003      0.726288     37.437476     -0.079405      0.017003
    7940   -5575.729735       3.907942   11723.825115    6148.095381       0.699140     37.793438      0.080123     -0.015975      0.727063     37.498562     -0.080123      0.015975
    7950   -5584.179830       3.908248   11724.744023    6140.564192       0.699872     37.852303      0.080885     -0.014802      0.727839     37.559697     -0.080885      0.014802
    7960   -5596.539998       3.912365   11737.094154    6140.554157       0.700603     37.911131      0.081646     -0.013526      0.728618     37.620869     -0.081646      0.013526
    7970   -5616.179955       3.916503   11749.510222    6133.330267       0.701332     37.969953      0.082357     -0.012202      0.729398     37.682047     -0.082357      0.012202
    7980   -5617.310561       3.916883   11750.648171    6133.337610       0.702060     38.028795      0.082985     -0.010886      0.730180     37.743205     -0.082985      0.010886
    7990   -5619.195326       3.916835   11750.504385    6131.309060       0.702786     38.087675      0.083516     -0.009622      0.730963     37.804325     -0.083516      0.009622
    8000   -5616.572405       3.915960   11747.880773    6131.308367       0.703510     38.146605      0.083937     -0.008442      0.731748     37.865395     -0.083938      0.008442
    8010   -5615.869474       3.914837   11744.511464    6128.641990       0.704232     38.205587      0.084239     -0.007362      0.732535     37.926413     -0.084239      0.007362
    8020   -5610.501406       3.913049   11739.147158    6128.645752       0.704951     38.264612      0.084427     -0.006380      0.733325     37.987388     -0.084427      0.006380
    8030   -5611.441299       3.912790   11738.368791    6126.927492       0.705669     38.323667      0.084532     -0.005483      0.734117     38.048333     -0.084532      0.005483
    8040   -5608.707250       3.911877   11735.630689    6126.923439       0.706385     38.382743      0.084598     -0.004648      0.734910     38.109257     -0.084598      0.004648
    8050   -5608.368955       3.909792   11729.375488    6121.006532       0.707100     38.441844      0.084677     -0.003850      0.735704     38.170156     -0.084677      0.003850
    8060   -5603.380045       3.908130   11724.388861    6121.008817       0.707814     38.500976      0.084812     -0.003056      0.736498     38.231024     -0.084812      0.003056
    8070   -5608.533765       3.909131   11727.392478    6118.858713       0.708529     38.560133      0.085030     -0.002231      0.737292     38.291867     -0.085030      0.002231
    8080   -5616.499647       3.911786   11735.358656    6118.859009       0.709245     38.619300      0.085335     -0.001344      0.738085     38.352700     -0.085335      0.001344
    8090   -5631.884822       3.916495   11749.485530    6117.600708       0.709962     38.678457      0.085715     -0.000385      0.738877     38.413543     -0.085715      0.000385
    8100   -5643.554580       3.920383   11761.150036    6117.595455       0.710680     38.737572      0.086153      0.000638      0.739668     38.474428     -0.086153     -0.000638
    8110   -5647.326633       3.921583   11764.750146    6117.423513       0.711398     38.796609      0.086626      0.001711      0.740459     38.535391     -0.086626     -0.001711
    8120   -5640.449785       3.919293   11757.878173    6117.428388       0.712115     38.855552      0.087102      0.002824      0.741249     38.596448     -0.087103     -0.002824
    8130   -5634.960807       3.916578   11749.734057    6114.773250       0.712833     38.914401      0.087551      0.003976      0.742039     38.657599     -0.087551     -0.003976
    8140   -5627.085160       3.913954   11741.861559    6114.776399       0.713551     38.973172      0.087952      0.005172      0.742828     38.718828     -0.087952     -0.005172
    8150   -5628.917236       3.913756   11741.266510    6112.349274       0.714272     39.031886      0.088296      0.006426      0.743616     38.780114     -0.088296     -0.006426
    8160   -5633.094531       3.915147   11745.441698    6112.347167       0.714994     39.090572      0.088578      0.007751      0.744401     38.841428     -0.088579     -0.007751
    8170   -5641.672145       3.917787   11753.361674    6111.689529       0.715718     39.149261      0.088804      0.009159      0.745185     38.902739     -0.088804     -0.009159
    8180   -5647.508930       3.919732   11759.196764    6111.687834       0.716443     39.207971      0.088984      0.010645      0.745967     38.964029     -0.088984     -0.010645
    8190   -5654.211360       3.920762   11762.285098    6108.073738       0.717168     39.266692      0.089128      0.012177      0.746749     39.025308     -0.089128     -0.012177
    8200   -5651.607000       3.919895   11759.683620    6108.076620       0.717895     39.325400      0.089239      0.013708      0.747530     39.086600     -0.089239     -0.013708
    8210   -5649.206802       3.919217   11757.652062    6108.445259       0.718621     39.384075      0.089326      0.015190      0.748311     39.147925     -0.089326     -0.015190
    8220   -5649.749850       3.919399   11758.196484    6108.446635       0.719347     39.442707      0.089408      0.016583      0.749092     39.209293     -0.089408     -0.016583
    8230   -5662.907926       3.922364   11767.090989    6104.183062       0.720072     39.501289      0.089504      0.017862      0.749874     39.270711     -0.089504     -0.017862
    8240   -5675.297363       3.926490   11779.469463    6104.172100       0.720797     39.559832      0.089624      0.019030      0.750657     39.332168     -0.089624     -0.019030
    8250   -5685.357123       3.927702   11783.104931    6097.747809       0.721520     39.618355      0.089775      0.020112      0.751440     39.393645     -0.089775     -0.020112
    8260   -5670.471863       3.922742   11768.225958    6097.754095       0.722243     39.676882      0.089968      0.021140      0.752225     39.455118     -0.089968     -0.021140
    8270   -5654.605209       3.915876   11747.629072    6093.023862       0.722966     39.735436      0.090213      0.022133      0.753009     39.516564     -0.090213     -0.022133
    8280   -5639.610705       3.910879   11732.637408    6093.026703       0.723689     39.794038      0.090504      0.023116      0.753794     39.577962     -0.090504     -0.023116
    8290   -5642.308565       3.910924   11732.771407    6090.462842       0.724412     39.852703      0.090825      0.024124      0.754579     39.639297     -0.090825     -0.024124
    8300   -5653.229588       3.914563   11743.689258    6090.459669       0.725135     39.911436      0.091150      0.025186      0.755364     39.700564     -0.091150     -0.025186
    8310   -5677.567656       3.920352   11761.056464    6083.488808       0.725857     39.970223      0.091462      0.026318      0.756151     39.761777     -0.091462     -0.026318
    8320   -5688.221920       3.923902   11771.704958    6083.483038       0.726579     40.029042      0.091760      0.027517      0.756938     39.822958     -0.091761     -0.027517
    8330   -5698.063532       3.923238   11769.712968    6071.649436       0.727300     40.087868      0.092063      0.028764      0.757725     39.884132     -0.092063     -0.028764
    8340   -5686.645646       3.919436   11758.306770    6071.661124       0.728022     40.146696      0.092389      0.030015      0.758512     39.945304     -0.092389     -0.030015
    8350   -5684.830792       3.919003   11757.008503    6072.177711       0.728744     40.205526      0.092754      0.031208      0.759299     40.006474     -0.092754     -0.031208
    8360   -5691.512445       3.921228   11763.683429    6072.170984       0.729467     40.264364      0.093165      0.032303      0.760085     40.067636     -0.093166     -0.032303
    8370   -5702.842210       3.923669   11771.008429    6068.166219       0.730192     40.323218      0.093619      0.033296      0.760870     40.128782     -0.093619     -0.033296
    8380   -5706.596525       3.924922   11774.766684    6068.170159       0.730919     40.382102      0.094093      0.034212      0.761653     40.189898     -0.094093     -0.034212
    8390   -5713.480134       3.926798   11780.394111    6066.913977       0.731647     40.441028      0.094570      0.035086      0.762434     40.250972     -0.094570     -0.035086
    8400   -5713.440290       3.926784   11780.352198    6066.911908       0.732376     40.499999      0.095058      0.035956      0.763214     40.312001     -0.095058     -0.035956
    8410   -5711.253059       3.924649   11773.946654    6062.693595       0.733106     40.559020      0.095567      0.036864      0.763994     40.372980     -0.095567     -0.036864
    8420   -5702.388239       3.921696   11765.088992    6062.700753       0.733836     40.618098      0.096100      0.037837      0.764773     40.433902     -0.096100     -0.037837
    8430   -5705.875556       3.921898   11765.695329    6059.819773       0.734566     40.677238      0.096652      0.038882      0.765553     40.494762     -0.096652     -0.038882
    8440   -5708.604429       3.922806   11768.418122    6059.813693       0.735296     40.736440      0.097210      0.039985      0.766332     40.555560     -0.097210     -0.039985
    8450   -5714.733221       3.922608   11767.824415    6053.091194       0.736026     40.795700      0.097755      0.041127      0.767111     40.616300     -0.097755     -0.041127
    8460   -5708.580703       3.920558   11761.674829    6053.094126       0.736757     40.855002      0.098276      0.042282      0.767890     40.676998     -0.098276     -0.042282
    8470   -5708.872407       3.919194   11757.581412    6048.709004       0.737489     40.914328      0.098775      0.043425      0.768668     40.737672     -0.098775     -0.043425
    8480   -5705.120621       3.917942   11753.827154    6048.706533       0.738222     40.973661      0.099256      0.044531      0.769445     40.798339     -0.099256     -0.044531
    8490   -5709.346940       3.916984   11750.951772    6041.604832       0.738956     41.032995      0.099707      0.045584      0.770222     40.859005     -0.099707     -0.045584
    8500   -5707.207259       3.916272   11748.816039    6041.608780       0.739690     41.092331      0.100104      0.046581      0.770998     40.919669     -0.100104     -0.046581
    8510   -5719.675187       3.918046   11754.136739    6034.461552       0.740425     41.151670      0.100430      0.047523      0.771774     40.980330     -0.100430     -0.047523
    8520   -5725.802816       3.920088   11760.263043    6034.460227       0.741160     41.211011      0.100695      0.048415      0.772551     41.040989     -0.100695     -0.048415
    8530   -5730.910564       3.921751   11765.251633    6034.341069       0.741894     41.270349      0.100911      0.049273      0.773329     41.101651     -0.100911     -0.049273
    8540   -5727.188337       3.920510   11761.530598    6034.342261       0.742626     41.329677      0.101075      0.050118      0.774109     41.162323     -0.101075     -0.050118
    8550   -5724.336033       3.917949   11753.845589    6029.509555       0.743357     41.389002      0.101178      0.050967      0.774890     41.222998     -0.101179     -0.050967
    8560   -5715.967904       3.915159   11745.476327    6029.508423       0.744085     41.448342      0.101224      0.051817      0.775673     41.283658     -0.101224     -0.051817
    8570   -5711.953006       3.913050   11739.151373    6027.198367       0.744813     41.507711      0.101235      0.052642      0.776458     41.344289     -0.101235     -0.052642
    8580   -5706.998915       3.911401   11734.203974    6027.205059       0.745539     41.567113      0.101240      0.053418      0.777244     41.404887     -0.101240     -0.053418
    8590   -5716.987704       3.913509   11740.526039    6023.538335       0.746265     41.626534      0.101272      0.054148      0.778032     41.465466     -0.101272     -0.054148
    8600   -5730.446110       3.917992   11753.976588    6023.530478       0.746990     41.685951      0.101360      0.054853      0.778819     41.526049     -0.101360     -0.054853
    8610   -5747.207323       3.921711   11765.132539    6017.925216       0.747716     41.745346      0.101519      0.055554      0.779605     41.586654     -0.101519     -0.055554
    8620   -5746.117405       3.921347   11764.041314    6017.923909       0.748444     41.804710      0.101747      0.056272      0.780390     41.647290     -0.101747     -0.056272
    8630   -5734.768486       3.917001   11751.003160    6016.234674       0.749173     41.864036      0.102024      0.057038      0.781173     41.707964     -0.102024     -0.057038
    8640   -5710.655265       3.908967   11726.900017    6016.244752       0.749905     41.923331      0.102324      0.057886      0.781954     41.768669     -0.102324     -0.057886
    8650   -5695.079146       3.903301   11709.904111    6014.824964       0.750638     41.982622      0.102628      0.058842      0.782733     41.829378     -0.102628     -0.058842
    8660   -5693.166959       3.902663   11707.987813    6014.820855       0.751373     42.041937      0.102926      0.059922      0.783511     41.890063     -0.102926     -0.059922
    8670   -5705.095359       3.905867   11717.602003    6012.506644       0.752108     42.101278      0.103221      0.061133      0.784288     41.950722     -0.103221     -0.061133
    8680   -5713.224611       3.908577   11725.729567    6012.504956       0.752844     42.160631      0.103530      0.062478      0.785065     42.011369     -0.103530     -0.062478
    8690   -5721.403369       3.909896   11729.687600    6008.284231       0.753580     42.219983      0.103875      0.063948      0.785841     42.072017     -0.103875     -0.063948
    8700   -5718.342854       3.908877   11726.630157    6008.287304       0.754315     42.279332      0.104278      0.065529      0.786617     42.132668     -0.104278     -0.065529
    8710   -5720.178897       3.907644   11722.932307    6002.753410       0.755049     42.338682      0.104758      0.067199      0.787395     42.193318     -0.104758     -0.067199
    8720   -5715.664909       3.906139   11718.418243    6002.753334       0.755782     42.398041      0.105328      0.068934      0.788172     42.253959     -0.105328     -0.068934
    8730   -5718.803914       3.905360   11716.079010    5997.275096       0.756513     42.457412      0.105993      0.070712      0.788951     42.314588     -0.105994     -0.070712
    8740   -5714.559586       3.903945   11711.835702    5997.276115       0.757244     42.516780      0.106746      0.072508      0.789731     42.375220     -0.106746     -0.072508
    8750   -5713.173241       3.903418   11710.253721    5997.080481       0.757974     42.576114      0.107560      0.074294      0.790510     42.435886     -0.107560     -0.074294
    8760   -5717.208215       3.904763   11714.287967    5997.079752       0.758705     42.635375      0.108404      0.076036      0.791289     42.496625     -0.108404     -0.076036
    8770   -5729.287591       3.908401   11725.204499    5995.916908       0.759435     42.694530      0.109253      0.077708      0.792067     42.557470     -0.109253     -0.077708
    8780   -5738.791429       3.911567   11734.702212    5995.910782       0.760167     42.753569      0.110101      0.079297      0.792845     42.618431     -0.110101     -0.079297
    8790   -5743.094587       3.911683   11735.049053    5991.954466       0.760898     42.812497      0.110945      0.080804      0.793622     42.679503     -0.110945     -0.080804
    8800   -5726.205843       3.906056   11718.167642    5991.961799       0.761628     42.871326      0.111786      0.082241      0.794399     42.740674     -0.111786     -0.082241
    8810   -5711.069416       3.899454   11698.363127    5987.293711       0.762358     42.930079      0.112625      0.083623      0.795177     42.801921     -0.112625     -0.083623
    8820   -5700.880680       3.896059   11688.176169    5987.295489       0.763087     42.988782      0.113460      0.084963      0.795955     42.863218     -0.113460     -0.084963
    8830   -5711.905384       3.898089   11694.265680    5982.360296       0.763816     43.047460      0.114289      0.086268      0.796735     42.924540     -0.114289     -0.086268
    8840   -5726.665050       3.903007   11709.020079    5982.355029       0.764543     43.106128      0.115110      0.087549      0.797515     42.985872     -0.115110     -0.087549
    8850   -5749.158142       3.908786   11726.358761    5977.200619       0.765270     43.164809      0.115921      0.088814      0.798296     43.047191     -0.115921     -0.088814
    8860   -5761.878308       3.913027   11739.079962    5977.201654       0.765996     43.223536      0.116723      0.090073      0.799078     43.108464     -0.116723     -0.090073
    8870   -5779.007447       3.916424   11749.273478    5970.266031       0.766721     43.282339      0.117514      0.091345      0.799861     43.169661     -0.117515     -0.091345
    8880   -5780.722204       3.916996   11750.986931    5970.264727       0.767445     43.341238      0.118281      0.092661      0.800643     43.230762     -0.118281     -0.092661
    8890   -5783.776704       3.915485   11746.455718    5962.679014       0.768169     43.400236      0.118996      0.094059      0.801427     43.291764     -0.118996     -0.094059
    8900   -5774.241152       3.912307   11736.921027    5962.679875       0.768893     43.459321      0.119633      0.095558      0.802210     43.352679     -0.119633     -0.095558
    8910   -5770.101565       3.909437   11728.310619    5958.209053       0.769615     43.518477      0.120178      0.097139      0.802994     43.413523     -0.120178     -0.097139
    8920   -5761.844604       3.906685   11720.055278    5958.210673       0.770338     43.577684      0.120632      0.098750      0.803779     43.474316     -0.120632     -0.098750
    8930   -5767.438154       3.906312   11718.937476    5951.499322       0.771059     43.636934      0.121001      0.100341      0.804565     43.535066     -0.121001     -0.100341
    8940   -5773.692547       3.908396   11725.186746    5951.494199       0.771780     43.696218      0.121298      0.101880      0.805351     43.595782     -0.121298     -0.101880
    8950   -5787.611423       3.911597   11734.789786    5947.178363       0.772501     43.755520      0.121540      0.103363      0.806139     43.656480     -0.121540     -0.103363
    8960   -5793.933272       3.913705   11741.113588    5947.180316       0.773221     43.814813      0.121746      0.104801      0.806928     43.717187     -0.121746     -0.104801
    8970   -5804.723887       3.916109   11748.327898    5943.604011       0.773940     43.874073      0.121931      0.106198      0.807717     43.777927     -0.121931     -0.106198
    8980   -5807.494931       3.917032   11751.096336    5943.601404       0.774660     43.933291      0.122099      0.107547      0.808507     43.838709     -0.122099     -0.107547
    8990   -5810.982571       3.916503   11749.507725    5938.525155       0.775381     43.992474      0.122245      0.108845      0.809295     43.899526     -0.122245     -0.108845
    9000   -5808.519272       3.915682   11747.047115    5938.527843       0.776104     44.051644      0.122358      0.110111      0.810083     43.960356     -0.122358     -0.110111
    9010   -5817.561884       3.916771   11750.311605    5932.749721       0.776829     44.110824      0.122437      0.111386      0.810869     44.021176     -0.122437     -0.111386
    9020   -5820.827088       3.917858   11753.573304    5932.746216       0.777557     44.170026      0.122489      0.112709      0.811652     44.081974     -0.122489     -0.112709
    9030   -5825.111712       3.917870   11753.610525    5928.498814       0.778287     44.229249      0.122518      0.114106      0.812433     44.142751     -0.122518     -0.114106
    9040   -5818.531770       3.915680   11747.039712    5928.507942       0.779021     44.288484      0.122511      0.115570      0.813212     44.203516     -0.122511     -0.115570
    9050   -5820.659229       3.915700   11747.100124    5926.440895       0.779755     44.347713      0.122446      0.117070      0.813990     44.264287     -0.122446     -0.117070
    9060   -5827.025912       3.917821   11753.461771    5926.435859       0.780490     44.406916      0.122320      0.118573      0.814768     44.325084     -0.122320     -0.118573
    9070   -5837.393090       3.920209   11760.628371    5923.235281       0.781223     44.466075      0.122164      0.120055      0.815548     44.385925     -0.122164     -0.120055
    9080   -5835.752780       3.919663   11758.988270    5923.235490       0.781955     44.525188      0.122027      0.121504      0.816330     44.446812     -0.122027     -0.121504
    9090   -5831.320569       3.917076   11751.227678    5919.907109       0.782687     44.584268      0.121957      0.122908      0.817112     44.507732     -0.121957     -0.122908
    9100   -5820.793573       3.913568   11740.703665    5919.910092       0.783417     44.643339      0.121978      0.124257      0.817896     44.568661     -0.121978     -0.124257
    9110   -5815.314387       3.911788   11735.364959    5920.050572       0.784147     44.702417      0.122085      0.125531      0.818680     44.629583     -0.122085     -0.125531
    9120   -5814.266088       3.911438   11734.314609    5920.048521       0.784876     44.761507      0.122258      0.126705      0.819465     44.690493     -0.122258     -0.126705
    9130   -5819.366552       3.912219   11736.655633    5917.289081       0.785606     44.820619      0.122476      0.127770      0.820250     44.751381     -0.122476     -0.127770
    9140   -5817.848076       3.911712   11735.137156    5917.289080       0.786335     44.879771      0.122718      0.128743      0.821034     44.812229     -0.122718     -0.128743
    9150   -5815.383133       3.910407   11731.220276    5915.837143       0.787066     44.938994      0.122958      0.129662      0.821818     44.873006     -0.122958     -0.129662
    9160   -5806.799163       3.907547   11722.639793    5915.840630       0.787799     44.998319      0.123175      0.130575      0.822599     44.933681     -0.123175     -0.130575
    9170   -5797.868502       3.905433   11716.299094    5918.430591       0.788533     45.057757      0.123358      0.131524      0.823379     44.994243     -0.123358     -0.131524
    9180   -5794.737340       3.904389   11713.167147    5918.429807       0.789268     45.117296      0.123509      0.132529      0.824158     45.054704     -0.123509     -0.132529
    9190   -5801.298623       3.904841   11714.523687    5913.225064       0.790005     45.176911      0.123654      0.133601      0.824935     45.115089     -0.123654     -0.133601
    9200   -5800.068548       3.904431   11713.292515    5913.223967       0.790743     45.236575      0.123832      0.134741      0.825711     45.175425     -0.123832     -0.134741
    9210   -5797.763493       3.903247   11709.742105    5911.978612       0.791482     45.296258      0.124064      0.135945      0.826485     45.235742     -0.124064     -0.135945
    9220   -5793.032149       3.901672   11705.016211    5911.984062       0.792221     45.355928      0.124342      0.137201      0.827259     45.296072     -0.124342     -0.137201
    9230   -5800.581862       3.902581   11707.743357    5907.161495       0.792962     45.415560      0.124658      0.138491      0.828031     45.356440     -0.124658     -0.138491
    9240   -5805.258443       3.904139   11712.416894    5907.158451       0.793704     45.475135      0.125010      0.139798      0.828803     45.416865     -0.125010     -0.139798
    9250   -5812.771361       3.905763   11717.290157    5904.518796       0.794446     45.534636      0.125384      0.141109      0.829574     45.477364     -0.125384     -0.141109
    9260   -5815.005886       3.906507   11719.521701    5904.515816       0.795188     45.594042      0.125757      0.142408      0.830345     45.537958     -0.125757     -0.142408
    9270   -5815.750922       3.905985   11717.954721    5902.203799       0.795929     45.653341      0.126100      0.143675      0.831117     45.598659     -0.126100     -0.143675
    9280   -5806.021144       3.902743   11708.230151    5902.209008       0.796671     45.712537      0.126397      0.144886      0.831888     45.659463     -0.126397     -0.144886
    9290   -5801.311313       3.900360   11701.080384    5899.769071       0.797413     45.771648      0.126645      0.146027      0.832660     45.720352     -0.126645     -0.146027
    9300   -5799.649500       3.899806   11699.418698    5899.769198       0.798154     45.830711      0.126856      0.147101      0.833432     45.781289     -0.126856     -0.147101
    9310   -5809.066195       3.902076   11706.226542    5897.160347       0.798895     45.889768      0.127050      0.148137      0.834205     45.842232     -0.127050     -0.148137
    9320   -5820.131566       3.905763   11717.289108    5897.157542       0.799635     45.948847      0.127241      0.149168      0.834979     45.903153     -0.127241     -0.149168
    9330   -5838.166621       3.910010   11730.028999    5891.862378       0.800374     46.007950      0.127442      0.150213      0.835754     45.964050     -0.127442     -0.150213
    9340   -5844.793569       3.912219   11736.657646    5891.864078       0.801112     46.067057      0.127658      0.151284      0.836530     46.024943     -0.127658     -0.151284
    9350   -5850.622319       3.913387   11740.160421    5889.538101       0.801849     46.126155      0.127886      0.152403      0.837308     46.085845     -0.127886     -0.152403
    9360   -5845.908577       3.911814   11735.443373    5889.534795       0.802584     46.185233      0.128101      0.153592      0.838086     46.146767     -0.128101     -0.153592
    9370   -5835.745878       3.907561   11722.681682    5886.935804       0.803319     46.244292      0.128271      0.154863      0.838866     46.207708     -0.128271     -0.154863
    9380   -5819.422597       3.902122   11706.365678    5886.943081       0.804053     46.303334      0.128369      0.156217      0.839646     46.268666     -0.128369     -0.156217
    9390   -5819.371651       3.900485   11701.454615    5882.082965       0.804786     46.362357      0.128387      0.157647      0.840427     46.329643     -0.128387     -0.157647
    9400   -5825.489791       3.902521   11707.562755    5882.072964       0.805519     46.421361      0.128346      0.159137      0.841208     46.390639     -0.128346     -0.159137
    9410   -5836.852623       3.904972   11714.916195    5878.063572       0.806253     46.480339      0.128282      0.160664      0.841989     46.451661     -0.128282     -0.160664
    9420   -5838.496905       3.905521   11716.563591    5878.066686       0.806987     46.539283      0.128218      0.162215      0.842769     46.512717     -0.128218     -0.162215
    9430   -5845.535647       3.905775   11717.325161    5871.789514       0.807723     46.598182      0.128151      0.163789      0.843549     46.573818     -0.128151     -0.163789
    9440   -5839.769628       3.903854   11711.563331    5871.793703       0.808460     46.657039      0.128070      0.165383      0.844327     46.634961     -0.128070     -0.165383
    9450   -5841.084511       3.902563   11707.689068    5866.604557       0.809198     46.715867      0.127968      0.166974      0.845104     46.696133     -0.127968     -0.166974
    9460   -5845.974412       3.904191   11712.572877    5866.598465       0.809938     46.774683      0.127841      0.168538      0.845879     46.757317     -0.127841     -0.168538
    9470   -5857.313303       3.907061   11721.183619    5863.870316       0.810680     46.833507      0.127693      0.170068      0.846653     46.818493     -0.127693     -0.170068
    9480   -5860.107553       3.907994   11723.980882    5863.873329       0.811422     46.892347      0.127543      0.171574      0.847427     46.879653     -0.127543     -0.171574
    9490   -5861.107966       3.908401   11725.202598    5864.094632       0.812163     46.951194      0.127412      0.173064      0.848201     46.940806     -0.127412     -0.173064
